WMO_ID,n_casts,total_distance_km,straight_line_distance_km,avg_distance_per_cast_km,max_distance_per_cast_km,min_distance_per_cast_km,std_distance_per_cast_km,start_lat,start_lon,end_lat,end_lon,source
6901468.0,53,305.49747435676835,76.57085477851646,5.874951429937853,32.034985077011726,0.8028365238333727,4.395772493780902,25.341028213500977,-35.623043060302734,25.620872497558594,-36.32003402709961,PFL1
6901472.0,189,6321.43436845227,226.7163160878679,33.624650896022715,211.50623613671257,0.5527489819565663,24.674599825394456,22.02396583557129,-39.80792999267578,20.110820770263672,-40.563480377197266,PFL1
6901473.0,276,5623.981562627996,1034.36419669188,20.450842045919984,806.3420893745747,0.0903915708169316,62.17132863778812,22.02947998046875,-39.80777359008789,21.21781349182129,-49.777915954589844,PFL1
6901474.0,255,5551.521737053961,166.57137783956438,21.85638479155103,319.1729589016964,0.11259929017966755,42.42438772959105,22.03179359436035,-39.802337646484375,21.542129516601562,-38.2776985168457,PFL1
6901597.0,23,369.17036432176593,234.0322160361422,16.780471105534815,188.56419797642363,1.2002145627195788,38.0650798405641,45.5,-7.000999927520752,47.33140182495117,-8.505718231201172,PFL1
6901602.0,33,905.7698873477426,112.02134872631318,28.305308979616957,98.34142674755681,3.691797187032012,23.35932643076078,52.74585723876953,-35.48619842529297,53.408084869384766,-36.75001907348633,PFL1
6901604.0,15,382.52698756610573,193.62489375607342,27.323356254721837,41.13094832877961,11.762453807352243,10.218892321488141,47.58795166015625,-34.3172492980957,49.18760681152344,-35.35334396362305,PFL1
6901631.0,33,832.6437103933417,26.94871845281479,26.02011594979193,137.2628576235272,3.222139064884213,30.803634648196258,40.22280502319336,-12.056797981262207,40.23582458496094,-12.373781204223633,PFL1
6901632.0,64,1083.4781720648211,229.20133717838743,17.19806622325113,89.24032928554409,0.8341744860579633,20.455323003352156,46.516998291015625,-19.650999069213867,45.772640228271484,-22.425556182861328,PFL1
6901756.0,36,778.7188745706877,150.43594375410512,22.24911070201965,44.6962417650335,2.9242239243758066,10.559191110080546,47.75086975097656,-29.9658260345459,48.24676513671875,-31.84701919555664,PFL1
6901759.0,10,424.50073080616994,278.8661042413338,47.166747867352214,98.00540274830287,14.872321249203003,27.66302525193784,52.70243835449219,-35.288394927978516,53.046627044677734,-39.40484619140625,PFL1
6901763.0,99,1443.9286331404576,174.69279476561107,14.733965644290384,39.288469647203826,2.2190730280700723,8.024138479998355,45.052528381347656,-18.49979591369629,43.64447021484375,-17.52524757385254,PFL1
6902680.0,132,116.99202056920387,37.81314857399692,0.8930688593068998,1.7429329225564447,0.15246952307343373,0.35217275942243487,46.89514923095703,-4.328233242034912,47.15250015258789,-4.002148151397705,PFL1
6902806.0,109,4971.346964310768,1423.5362300971321,46.03099041028489,125.132076769987,7.708389045009694,25.919558998564924,52.49943161010742,-24.194717407226562,41.99713134765625,-13.332077980041504,PFL1
6902807.0,17,662.3683924970933,113.23108338457948,41.39802453106833,88.84062854190277,9.813529358654822,22.691846865132252,53.77299499511719,-34.04511642456055,53.902488708496094,-32.33334732055664,PFL1
6902811.0,66,1699.4186069148561,195.0532027811912,26.14490164484394,90.26070977404237,3.140789398174189,18.86681488815352,52.782623291015625,-35.99240493774414,53.89553451538086,-38.26363754272461,PFL1
6902819.0,75,2435.683332984959,326.94662368529225,32.91463963493188,80.62690170172783,1.717879430205976,18.25636666151962,51.19097137451172,-35.07752990722656,53.855648040771484,-33.03351974487305,PFL1
6902878.0,116,3541.9680598770938,626.561400354494,30.799722259800816,143.30257796771522,1.7669375325199717,29.434605275947632,9.40967845916748,-57.164100646972656,10.582138061523438,-51.567501068115234,PFL1
6902931.0,30,26.68878765138199,7.841153219578259,0.9203030224614479,2.2866450907130007,0.3350573342702261,0.35982124497064083,46.899662017822266,-4.321591854095459,46.96868896484375,-4.300473213195801,PFL1
6902957.0,106,3100.0111574457137,617.832574900562,29.523915785197275,66.88342987489656,1.193094044641679,18.826349934335234,8.34289836883545,-52.68986129760742,7.917458534240723,-58.286155700683594,PFL1
6902958.0,116,5018.9689442188155,404.83026354935606,43.643208210598395,239.48531146358292,2.4877820442323992,41.65292264641096,9.398326873779297,-57.156959533691406,12.912264823913574,-58.12790298461914,PFL1
6902964.0,126,6236.793950825806,577.6365737396316,49.89435160660645,727.6810174846884,0.5811961292413843,92.08405044276351,7.915433406829834,-53.562095642089844,10.752286911010742,-57.97282028198242,PFL1
6902966.0,224,3710.316303609193,967.4368236820234,16.638189702283377,72.92927150299802,0.778826380877495,18.30942273773633,8.344476699829102,-52.690425872802734,11.578676223754883,-60.89236068725586,PFL1
6902972.0,35,541.0014849922386,104.72649493186015,15.911808382124665,32.080870548824514,2.77504763431582,7.910504624545763,47.80908203125,-30.04117774963379,46.888633728027344,-29.746658325195312,PFL1
6902973.0,35,1430.468208346902,470.1772191324999,42.07259436314418,147.9956071519859,6.649612478746098,37.420225439645115,47.10683059692383,-42.574764251708984,46.71408462524414,-36.41022491455078,PFL1
6902975.0,40,1297.028524977325,647.8655421339595,33.25714166608526,328.89926624718936,0.9783735822077122,51.536190144752986,47.532379150390625,-39.95677185058594,51.50497817993164,-33.3828125,PFL1
6902983.0,89,578.6654298687116,213.09621890196948,6.575743521235359,35.31843363422056,0.11859567602961199,6.5597590373037145,-9.885147094726562,-10.018476486206055,-8.947556495666504,-11.71273136138916,PFL1
6902984.0,86,767.3691264544514,355.7474800726947,9.027872075934722,63.69271748770264,0.34664686771900216,11.72278534137772,0.02762500010430813,-23.002246856689453,0.2186799943447113,-19.80863380432129,PFL1
6903029.0,32,1381.7778296316876,104.88375804587587,44.57347837521573,142.65404814970364,4.08940810669543,36.69474717321992,52.98503494262695,-51.13756561279297,53.20388412475586,-49.60962677001953,PFL1
6903065.0,19,767.9321359905898,199.450983195234,42.66289644392165,207.2200276427805,4.198707298101424,48.55274828360804,35.9412956237793,-6.2204766273498535,35.95072937011719,-4.004833221435547,PFL1
6903066.0,51,1649.1059109754567,642.6344277780457,32.98211821950913,123.09276506255911,1.1038899364920622,28.17479819392826,36.17747116088867,-6.73222017288208,35.79458999633789,-13.860556602478027,PFL1
6903071.0,15,238.35888264792777,117.63379678898524,17.025634474851984,26.523253483874402,5.688420842897883,5.593122840333936,36.001827239990234,-13.834766387939453,35.82917022705078,-15.12350845336914,PFL1
6903072.0,16,212.0753444200377,158.89887708406366,14.138356294669181,27.638057953227776,2.336674415231982,8.220924301537517,36.17295837402344,-19.435199737548828,37.55711364746094,-18.991159439086914,PFL1
